"","label_out","out"
"329","out1",53.7946242699252
"330","out2",2.11610879604547
"331","out3",42.3808611137162
"332","out4",40.8927333407301
"333","out1",41.1072410579413
"334","out2",2.15101561051656
"335","out3",54.6440239143412
"336","out4",46.1318185299527
"337","out1",50.4686255325517
"338","out2",2.52429214829216
"339","out3",38.5224477202324
"340","out4",47.2776791335527
"341","out1",48.3461895831899
"342","out2",2.7692789749829
"343","out3",43.9216886596019
"344","out4",48.5006505151607
"345","out1",46.9522070446328
"346","out2",2.96401933733403
"347","out3",49.4185411053878
"348","out4",43.0057315171113
"349","out1",47.7677909147195
"350","out2",3.14233109789859
"351","out3",47.2508090142342
"352","out4",44.309288725617
"353","out1",50.2651693768595
"354","out2",2.19562600268747
"355","out3",41.2938328060196
"356","out4",44.1341788082882
"357","out1",43.008079965985
"358","out2",1.72525161660294
"359","out3",43.580092589434
"360","out4",36.4116011214265
"361","out1",54.0803007171196
"362","out2",2.78280254809114
"363","out3",45.9662177066719
"364","out4",47.5547966371992
"365","out1",37.5219013611982
"366","out2",2.22398839439033
"367","out3",46.6674031854845
"368","out4",42.4119201579681
"369","out1",45.2397308918911
"370","out2",2.6644872725708
"371","out3",46.6461914670618
"372","out4",43.8697550944964
"373","out1",43.090198576752
"374","out2",3.8235998313933
"375","out3",48.9529545134954
"376","out4",46.2290635911686
"377","out1",40.7691721245985
"378","out2",2.89741294990935
"379","out3",43.4533238038343
"380","out4",47.7850905538006
"381","out1",48.1891747993496
"382","out2",2.4892209253329
"383","out3",47.5804499224667
"384","out4",50.7517100469023
"385","out1",49.0094922272805
"386","out2",3.14568596555256
"387","out3",44.3788372611405
"388","out4",44.5421494257535
"389","out1",43.4294298068105
"390","out2",2.63899734527321
"391","out3",48.5973152861424
"392","out4",41.1181008272099
"393","out1",43.3893744911131
"394","out2",2.35678538092998
"395","out3",47.3431900711098
"396","out4",45.8342426381519
"397","out1",41.723350432516
"398","out2",2.4118022746701
"399","out3",46.5258948455238
"400","out4",46.1859308553624
"401","out1",52.286961667832
"402","out2",2.42722372184364
"403","out3",43.8113109367853
"404","out4",45.4383709652488
"405","out1",44.3454721028446
"406","out2",2.57307787772579
"407","out3",43.6526710764914
"408","out4",50.8757619005816
"409","out1",43.2414106005811
"410","out2",3.34624454940666
"411","out3",46.7611641006085
"412","out4",43.6934783563122
"413","out1",46.3672072597986
"414","out2",2.69651436671729
"415","out3",44.7700871809372
"416","out4",42.69923771228
"417","out1",45.0066816294784
"418","out2",3.05373222778654
"419","out3",44.0920424298504
"420","out4",45.2448121926569
"421","out1",52.7979355664629
"422","out2",3.35938079645021
"423","out3",43.9372417964737
"424","out4",48.4406022521991
"425","out1",43.7320243806865
"426","out2",2.41990959904701
"427","out3",49.1026758534546
"428","out4",39.9987574449319
"429","out1",44.6892637640506
"430","out2",2.81112348050117
"431","out3",41.4530115732794
"432","out4",40.3982607581171
"433","out1",54.500265765948
"434","out2",3.23876473230082
"435","out3",44.9538050017962
"436","out4",43.5480376031771
"437","out1",51.7044760114279
"438","out2",3.44537031621764
"439","out3",44.0549010917124
"440","out4",53.2598670208043
"441","out1",47.2826925503207
"442","out2",3.01171215658127
"443","out3",41.8693630575733
"444","out4",41.789857117497
"445","out1",54.2881251034993
"446","out2",3.23691902598585
"447","out3",42.8582310933544
"448","out4",46.4175690494874
"449","out1",49.0609250936783
"450","out2",2.90207331816706
"451","out3",40.9910205157199
"452","out4",44.8252573913965
"453","out1",45.251771895059
"454","out2",2.92308102156488
"455","out3",46.0330151944972
"456","out4",42.9830491582474
"457","out1",42.262044521561
"458","out2",4.01087910890654
"459","out3",41.1480397656066
"460","out4",51.5015104969417
"461","out1",39.5094423601275
"462","out2",3.20673709001283
"463","out3",46.1910100677148
"464","out4",49.7837773206408
"465","out1",36.2623963018241
"466","out2",3.31813580578407
"467","out3",37.442002248204
"468","out4",53.3266587386604
"469","out1",45.4871679104857
"470","out2",2.36809091096234
"471","out3",47.5536758584864
"472","out4",45.0976016879088
"473","out1",52.243316289095
"474","out2",2.69887566576356
"475","out3",45.3013303069861
"476","out4",45.689095135826
"477","out1",47.0716289151238
"478","out2",3.28146824375757
"479","out3",45.5108192674006
"480","out4",46.9976688164999
"481","out1",47.4256411191041
"482","out2",2.55382202587715
"483","out3",46.1840566763393
"484","out4",48.4959616452314
"485","out1",48.8666854646099
"486","out2",3.01843657481088
"487","out3",42.3178227941834
"488","out4",45.6334714582585
"489","out1",52.1011019465319
"490","out2",1.7670870616111
"491","out3",42.629646291617
"492","out4",58.9951171986363
"493","out1",48.7182244685073
"494","out2",2.9122599944048
"495","out3",44.5622000662338
"496","out4",40.4266802263289
"497","out1",47.709548504788
"498","out2",2.68742080879152
"499","out3",39.7078365569389
"500","out4",43.7924257713853
"501","out1",42.1326641706598
"502","out2",2.88803587889958
"503","out3",38.8898719697273
"504","out4",41.2579677864737
"505","out1",42.3098049327212
"506","out2",2.0576398801497
"507","out3",38.9505843174739
"508","out4",40.7665309417619
"509","out1",46.9554837062545
"510","out2",3.33670484109594
"511","out3",44.1999832798255
"512","out4",50.0822358247624
"513","out1",39.5948532072924
"514","out2",2.59728793745773
"515","out3",44.6997305121986
"516","out4",46.6500727909038
"517","out1",46.4695120738699
"518","out2",2.64467139445885
"519","out3",40.9895723553826
"520","out4",52.4383013217856
"521","out1",41.7628991516809
"522","out2",2.32126285497547
"523","out3",46.7669144279533
"524","out4",45.5052574558862
"525","out1",46.0214812757797
"526","out2",3.14974101181638
"527","out3",46.294619361462
"528","out4",45.0666908101129
"529","out1",46.3677767094668
"530","out2",2.28510457544117
"531","out3",47.0332233890844
"532","out4",42.8902802103249
"533","out1",49.4354406248199
"534","out2",2.07059675625246
"535","out3",43.515960489786
"536","out4",47.1566588820087
"537","out1",48.3424047671459
"538","out2",3.01223868613706
"539","out3",45.4185698986438
"540","out4",46.0104563615278
"541","out1",50.1910013601875
"542","out2",2.14066865349576
"543","out3",48.6861758546243
"544","out4",43.1238684990553
"545","out1",54.4421892421854
"546","out2",2.80931313676675
"547","out3",43.9753676795324
"548","out4",47.3380843752337
"549","out1",44.4440893678055
"550","out2",1.72223296178921
"551","out3",41.1620729451535
"552","out4",55.2065475301703
"553","out1",44.8630051650945
"554","out2",2.93315262988476
"555","out3",46.1371153375611
"556","out4",50.6204207264364
"557","out1",46.3393693003613
"558","out2",3.15289103965619
"559","out3",47.2352620260377
"560","out4",49.8762140051624
"561","out1",45.9111986588526
"562","out2",1.80508202164027
"563","out3",46.8965386448587
"564","out4",46.4969490686161
"565","out1",54.7030946126569
"566","out2",4.13577085089993
"567","out3",42.8558187490037
"568","out4",45.1990947632751
"569","out1",56.9215911117157
"570","out2",2.55700633462444
"571","out3",48.1521178248788
"572","out4",47.1083396304479
"573","out1",44.515785397356
"574","out2",2.44859384298986
"575","out3",46.64389787971
"576","out4",43.8055957399071
"577","out1",37.550293417339
"578","out2",2.94385578700023
"579","out3",49.5952562321788
"580","out4",45.2569443661654
"581","out1",34.4128791136022
"582","out2",3.18813388410928
"583","out3",40.8675647661552
"584","out4",49.1981128116131
"585","out1",57.3300226538168
"586","out2",2.90079913669575
"587","out3",51.377189052563
"588","out4",45.5286093572135
"589","out1",42.4819840821097
"590","out2",2.41297219844422
"591","out3",44.6071437955742
"592","out4",45.8620350284097
"593","out1",45.6893705129495
"594","out2",3.25984055195344
"595","out3",44.7980165235732
"596","out4",47.5561145391496
"597","out1",40.5212520322078
"598","out2",2.75191193160598
"599","out3",42.8013483414925
"600","out4",46.482657474607
"601","out1",48.9645298676641
"602","out2",3.74145836160211
"603","out3",45.9974399860355
"604","out4",41.0821426754987
"605","out1",44.5867629655147
"606","out2",2.20195201209809
"607","out3",42.5308420551073
"608","out4",50.0437748498134
"609","out1",44.3947279964034
"610","out2",3.29341203743932
"611","out3",43.6750625428797
"612","out4",60.2159676224273
"613","out1",40.8953480720676
"614","out2",3.06594143515722
"615","out3",42.906705839615
"616","out4",47.3144030954415
"617","out1",41.7829487391407
"618","out2",3.08494589615279
"619","out3",38.233476365882
"620","out4",50.2149337303516
"621","out1",54.4377738934556
"622","out2",2.39455072392215
"623","out3",42.3161780734765
"624","out4",45.5537629637505
"625","out1",47.5478645774584
"626","out2",2.83323890176621
"627","out3",43.8665288765527
"628","out4",44.6912337476078
"629","out1",54.5469346472838
"630","out2",2.48022442226026
"631","out3",44.0581274251131
"632","out4",42.8072972428844
"633","out1",44.6288259639852
"634","out2",2.71440232881022
"635","out3",44.1283866367869
"636","out4",50.9095124033725
"637","out1",41.9877800812682
"638","out2",3.02227599600277
"639","out3",44.6170458428652
"640","out4",48.6923694518319
"641","out1",41.8598311200116
"642","out2",3.1950110377682
"643","out3",40.6242488354717
"644","out4",56.0369826466601
"645","out1",36.8301564653664
"646","out2",1.94690217270829
"647","out3",39.678861866326
"648","out4",45.7549340760986
"649","out1",42.4743718779966
"650","out2",3.86919350054901
"651","out3",49.9523243667352
"652","out4",45.6816763616972
"653","out1",52.5361839349299
"654","out2",2.7157805314833
"655","out3",47.2696895761415
"656","out4",47.3551427056858
"657","out1",48.2632334197585
"658","out2",2.21786599713481
"659","out3",46.485436294313
"660","out4",42.5504894950267
"661","out1",53.2841202323065
"662","out2",2.98498588082699
"663","out3",47.0651715952756
"664","out4",55.1859237275046
"665","out1",50.7563451008704
"666","out2",2.75273047214514
"667","out3",43.7930517031205
"668","out4",51.2180185772902
"669","out1",46.3777983560505
"670","out2",3.00712907431344
"671","out3",45.4678590774712
"672","out4",40.0985047670348
"673","out1",40.119879461086
"674","out2",3.02341902965267
"675","out3",43.4377230023342
"676","out4",63.2129719326994
"677","out1",52.3659034654517
"678","out2",2.34762290250918
"679","out3",41.5089329911049
"680","out4",48.3615656497533
"681","out1",39.0794900541804
"682","out2",1.72175834396707
"683","out3",43.6417685559827
"684","out4",46.034275593617
"685","out1",37.4987241442502
"686","out2",2.84858186776839
"687","out3",40.6979304729773
"688","out4",44.5396605161465
"689","out1",40.2895811856897
"690","out2",2.02808379170946
"691","out3",34.5049901351589
"692","out4",43.0517983321173
"693","out1",45.4180106025721
"694","out2",2.035868937529
"695","out3",41.0912368691374
"696","out4",48.3594555790389
"697","out1",42.1517174956952
"698","out2",2.19626372515241
"699","out3",45.0530926515607
"700","out4",47.5535454293457
"701","out1",44.3897709336682
"702","out2",2.65848844525232
"703","out3",46.4130001506957
"704","out4",47.8827384780756
"705","out1",44.2325284617413
"706","out2",2.34262353053947
"707","out3",50.7565213005982
"708","out4",46.1689509804082
"709","out1",42.8261011608663
"710","out2",3.84604677334696
"711","out3",40.9232365800935
"712","out4",42.4449754713687
"713","out1",41.4524475189523
"714","out2",3.29853012438591
"715","out3",37.1844276220391
"716","out4",43.7271068244253
"717","out1",46.7055974399439
"718","out2",2.39995809804765
"719","out3",44.7523359991581
"720","out4",47.2038377974414
"721","out1",60.5820657010568
"722","out2",2.04103127521372
"723","out3",38.6640845413477
"724","out4",44.7841398373418
"725","out1",48.7138055565594
"726","out2",2.92934666079817
"727","out3",45.6216689848171
"728","out4",40.9948193684387
"729","out1",46.4469787690414
"730","out2",3.01280390016421
"731","out3",44.5344508717799
"732","out4",44.0674394975037
"733","out1",51.5320354451817
"734","out2",2.78091713196029
"735","out3",48.5824563722667
"736","out4",42.9573140471924
"737","out1",48.9582327873842
"738","out2",3.00679079406599
"739","out3",42.098943207244
"740","out4",45.4699815926459
"741","out1",40.7981930099742
"742","out2",2.81165961095048
"743","out3",41.9294025307367
"744","out4",39.7293003280232
"745","out1",41.4259172061391
"746","out2",3.44932509487795
"747","out3",46.3384822507288
"748","out4",41.2361672144234
"749","out1",45.4492957689492
"750","out2",1.94905650024941
"751","out3",45.9197367726666
"752","out4",46.3866270021781
"753","out1",52.4024809534727
"754","out2",2.98411847526888
"755","out3",48.5547141468769
"756","out4",47.0977653618833
"757","out1",43.0457912758878
"758","out2",2.64591242433129
"759","out3",45.4494447825096
"760","out4",39.7077839491389
"761","out1",40.5686903013591
"762","out2",2.76521000665153
"763","out3",45.9461237567811
"764","out4",41.9572066507874
"765","out1",45.545198614093
"766","out2",2.81763143899153
"767","out3",43.9121363982853
"768","out4",42.9351530011379
"769","out1",53.1223977871593
"770","out2",1.88561482623721
"771","out3",44.5745197786862
"772","out4",47.9691226595485
"773","out1",51.2857689902689
"774","out2",3.17371823492983
"775","out3",47.7977447562592
"776","out4",44.0522855640267
"777","out1",45.5194489812582
"778","out2",2.72742105298439
"779","out3",47.1682290590131
"780","out4",48.0745162154376
"781","out1",39.4393997430648
"782","out2",3.20185924938593
"783","out3",42.9153020710765
"784","out4",48.7304513270937
"785","out1",48.3026527975889
"786","out2",2.73592498881707
"787","out3",47.2099137220767
"788","out4",51.508974784384
"789","out1",44.1662013469238
"790","out2",2.623975364658
"791","out3",52.0538502397518
"792","out4",43.9602957117358
"793","out1",42.5976684448542
"794","out2",2.27415487893325
"795","out3",49.4720147637061
"796","out4",47.6510245944967
"797","out1",45.5191469874806
"798","out2",2.67403644187201
"799","out3",43.1189470299948
"800","out4",41.8959344790419
"801","out1",43.7012754221577
"802","out2",2.21416533833311
"803","out3",49.0192535320806
"804","out4",44.515646319069
"805","out1",45.1763080204813
"806","out2",3.54305687483277
"807","out3",48.1167565037647
"808","out4",46.2643023896888
"809","out1",43.2936811739476
"810","out2",2.17940910279962
"811","out3",43.8434410398066
"812","out4",43.7564631218123
"813","out1",49.8186357637895
"814","out2",3.62833131685334
"815","out3",43.6627618782382
"816","out4",46.3327346177831
"817","out1",36.864244572459
"818","out2",2.77274501174448
"819","out3",44.0783727650621
"820","out4",50.9150806932085
"821","out1",48.571471782728
"822","out2",3.39591498543934
"823","out3",42.8109767566277
"824","out4",50.3632602500531
"825","out1",42.1162734611492
"826","out2",2.44155986408189
"827","out3",45.4355552712976
"828","out4",47.0256352091791
"829","out1",41.413006422891
"830","out2",2.41033003630995
"831","out3",43.8547884976244
"832","out4",44.2592078424885
"833","out1",54.2723255490511
"834","out2",3.01152465247573
"835","out3",45.2722901095323
"836","out4",42.3590421167443
"837","out1",41.497161966875
"838","out2",2.66505304130201
"839","out3",49.542843762393
"840","out4",49.7107972212916
"841","out1",43.9454305025484
"842","out2",2.99738026103148
"843","out3",40.4443631506419
"844","out4",47.9061913469659
"845","out1",44.7069890176689
"846","out2",3.56742670580693
"847","out3",47.1364423646418
"848","out4",41.2574479682949
"849","out1",46.336010551546
"850","out2",2.7288489325987
"851","out3",40.1516361571954
"852","out4",48.6104079394556
"853","out1",46.1302877303446
"854","out2",3.06234733284232
"855","out3",48.4264545604622
"856","out4",43.9671508825791
"857","out1",46.0625746740248
"858","out2",3.19903626329832
"859","out3",41.1991693866607
"860","out4",41.3576955722962
"861","out1",53.7169983053272
"862","out2",3.3619183580415
"863","out3",44.9452063392335
"864","out4",42.2458710579058
"865","out1",44.2622371650245
"866","out2",2.24086068989408
"867","out3",46.9440906219192
"868","out4",44.7545868288212
"869","out1",40.5788557055782
"870","out2",2.75844561524604
"871","out3",43.1413973717866
"872","out4",47.1570482236091
"873","out1",54.293175509539
"874","out2",2.75220505832024
"875","out3",45.4644562989175
"876","out4",49.4262953688918
"877","out1",39.1360894766685
"878","out2",2.29436158078712
"879","out3",46.8340675723488
"880","out4",57.3197708095937
"881","out1",47.4143487597409
"882","out2",2.64163919564703
"883","out3",44.7260088902594
"884","out4",45.2380536485169
"885","out1",45.4260676015618
"886","out2",3.4935090677856
"887","out3",37.7725971289468
"888","out4",50.8670338013506
"889","out1",46.6134045282031
"890","out2",2.45630334419794
"891","out3",50.6090556836967
"892","out4",43.7068893507879
"893","out1",56.1378766101994
"894","out2",2.99797288321967
"895","out3",45.7663617985163
"896","out4",46.7778038957768
"897","out1",49.230424922186
"898","out2",3.2212056170417
"899","out3",46.8505100125698
"900","out4",48.139850927232
"901","out1",44.0954274242784
"902","out2",3.21255745105091
"903","out3",43.5712014484256
"904","out4",45.1529053303303
"905","out1",44.5630402887792
"906","out2",3.51525119623832
"907","out3",45.0713320097767
"908","out4",46.1228116190195
"909","out1",43.7165971746481
"910","out2",2.49428671966107
"911","out3",49.0713035019554
"912","out4",45.9736966122906
"913","out1",43.7491247572442
"914","out2",3.02414974127564
"915","out3",41.997267457074
"916","out4",47.9042996014036
"917","out1",50.3064211077676
"918","out2",3.55728760435992
"919","out3",43.8553694491596
"920","out4",43.0249581312147
"921","out1",43.6158483425313
"922","out2",2.34568064966555
"923","out3",44.3584054695353
"924","out4",44.640072613581
"925","out1",39.3072738262945
"926","out2",2.06949971760641
"927","out3",46.7914871568459
"928","out4",38.2915040241573
"929","out1",55.6344514982708
"930","out2",2.83722987397575
"931","out3",43.8456510147732
"932","out4",50.842397116144
"933","out1",43.5972754163456
"934","out2",3.03977920282332
"935","out3",47.3559064949335
"936","out4",42.7660551955748
"937","out1",37.6042752845521
"938","out2",2.88083929604532
"939","out3",47.0673799859822
"940","out4",50.8392139635039
"941","out1",58.3910232041634
"942","out2",2.1917566590522
"943","out3",48.6017369106748
"944","out4",44.9239340896157
"945","out1",45.2152967284705
"946","out2",1.63988929799641
"947","out3",48.2071883045512
"948","out4",55.6161222379924
"949","out1",38.264558403851
"950","out2",2.4003000092646
"951","out3",43.5837368320808
"952","out4",45.3288266365896
"953","out1",50.3529072136344
"954","out2",2.86321332501939
"955","out3",46.332055786819
"956","out4",42.4043120887312
"957","out1",39.5894006291691
"958","out2",2.78759792776943
"959","out3",39.4700587160966
"960","out4",44.4104973656175
"961","out1",42.2710092166951
"962","out2",2.76406829276367
"963","out3",47.4037530021577
"964","out4",51.5989335006275
"965","out1",42.0577594739564
"966","out2",2.5562646441717
"967","out3",42.5687241488619
"968","out4",45.9868880065368
"969","out1",42.4294633300724
"970","out2",2.84695913586859
"971","out3",49.3463623440601
"972","out4",45.0476889838682
"973","out1",46.5674445339261
"974","out2",3.10452623269546
"975","out3",42.7294554155082
"976","out4",45.6287117489376
"977","out1",57.9291966984454
"978","out2",2.16817635402643
"979","out3",44.8663965765029
"980","out4",41.9717510174784
"981","out1",48.9581527656777
"982","out2",2.98467043951425
"983","out3",44.9105648907464
"984","out4",44.5263597647065
"985","out1",50.759802906602
"986","out2",2.65436780347593
"987","out3",51.6145649319285
"988","out4",47.8395718763418
"989","out1",42.7036749869736
"990","out2",4.40543376153854
"991","out3",36.9442493928342
"992","out4",48.2609784286096
"993","out1",45.9769473840797
"994","out2",3.34951159508195
"995","out3",42.6618355274228
"996","out4",50.1277505123862
"997","out1",45.2253835782549
"998","out2",2.90562564990134
"999","out3",47.4580380006501
"1000","out4",43.1966504536277
"1001","out1",47.7074765144024
"1002","out2",2.34459565327225
"1003","out3",50.1356099995198
"1004","out4",39.3524276059295
